Filename,Extension,Parent_Folder,Size_MB,Last_Modified,Full_Path
pysidemetafunction.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.001,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysidemetafunction.h
pysidemetafunction_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0006,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysidemetafunction_p.h
pysidemetatype.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0006,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysidemetatype.h
pysideproperty.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0025,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideproperty.h
pysidepropertybase_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0031,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysidepropertybase_p.h
pysideproperty_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0024,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideproperty_p.h
pysideqapp.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0005,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqapp.h
pysideqenum.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0013,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqenum.h
pysideqhash.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0006,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqhash.h
pysideqml.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0004,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqml.h
pysideqmlattached.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0009,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlattached.h
pysideqmlattached_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0006,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlattached_p.h
pysideqmlextended_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0006,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlextended_p.h
pysideqmlforeign_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0004,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlforeign_p.h
pysideqmllistpropertymixin.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0024,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmllistpropertymixin.h
pysideqmllistproperty_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0004,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmllistproperty_p.h
pysideqmlmacros.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0005,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlmacros.h
pysideqmlmetacallerror_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0006,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlmetacallerror_p.h
pysideqmlnamedelement_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0004,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlnamedelement_p.h
pysideqmlregistertype.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0036,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlregistertype.h
pysideqmlregistertype_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0005,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmlregistertype_p.h
pysideqmltypeinfo_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0015,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmltypeinfo_p.h
pysideqmluncreatable.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0008,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqmluncreatable.h
pysideqobject.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0033,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqobject.h
pysideqobject_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0006,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqobject_p.h
pysideqslotobject_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.001,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideqslotobject_p.h
pysiderephandler_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0005,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysiderephandler_p.h
pysidesignal.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0044,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysidesignal.h
pysidesignal_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0018,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysidesignal_p.h
pysideslot_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0008,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideslot_p.h
pysidestaticstrings.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.001,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysidestaticstrings.h
pysideutils.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0021,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideutils.h
pysidevariantutils.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0014,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysidevariantutils.h
pysideweakref.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0005,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pysideweakref.h
pyside_numpy.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.001,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pyside_numpy.h
pyside_p.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0011,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\pyside_p.h
qobjectconnect.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0019,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\qobjectconnect.h
signalmanager.h,.h,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include,0.0034,2026-09-04 11:41:44,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\include\signalmanager.h
qt63danimation_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.1043,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63danimation_metatypes.json
qt63dcore_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.1544,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dcore_metatypes.json
qt63dextras_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.3671,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dextras_metatypes.json
qt63dinput_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.1032,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dinput_metatypes.json
qt63dlogic_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.0026,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dlogic_metatypes.json
qt63dquickanimation_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.0263,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dquickanimation_metatypes.json
qt63dquickextras_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.0409,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dquickextras_metatypes.json
qt63dquickinput_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.0082,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dquickinput_metatypes.json
qt63dquickrender_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.1015,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dquickrender_metatypes.json
qt63dquickscene2d_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.0109,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dquickscene2d_metatypes.json
qt63dquick_metatypes.json,.json,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes,0.109,2026-09-04 11:41:49,E:\github\csv_manifest_generator\.venv\Lib\site-packages\PySide6\metatypes\qt63dquick_metatypes.json
